class	method	code_bytes	status	source_file
KItemValueSetting	LoadMagicSetting	3320	RE	
KItemValueSetting	LoadNormalSetting	2964	RE	
KItemValueSetting	LoadScrollSetting	1106	RE	
KItemValueSetting	~KItemValueSetting	266	RE	
KItemValueSetting	KItemValueSetting	214	RE	
KItemValueSetting	Load	207	RE	
KItemValueSetting	GetMagicAttribSetting	65	RE	
KItemValueSetting	GetNormalItemSetting	65	RE	
KItemValueSetting	GetPlatinaScrollSetting	65	RE	
KTongLogic_GameSvr_Apply	Union_Join_Apply	1150	RE	
KTongLogic_GameSvr_Apply	Member_Right_Assign	563	RE	
KTongLogic_GameSvr_Apply	Member_Right_Retract	449	RE	
KTongLogic_GameSvr_Apply	Member_Right_Award	414	RE	
KTongLogic_GameSvr_Apply	Member_StoreOffer2Contribution	392	RE	
KTongLogic_GameSvr_Apply	Union_Join_Refuse	385	RE	
KTongLogic_GameSvr_Apply	Workshop_Remove	354	RE	
KTongLogic_GameSvr_Apply	Member_Kick	337	RE	
KTongLogic_GameSvr_Apply	Workshop_Maintain	314	RE	
KTongLogic_GameSvr_Apply	Workshop_Degrade	290	RE	
KTongLogic_GameSvr_Apply	Workshop_Upgrade	290	RE	
KTongLogic_GameSvr_Apply	Workshop_Close	256	RE	
KTongLogic_GameSvr_Apply	Workshop_Open	252	RE	
KTongLogic_GameSvr_Apply	Tong_Upgrade	217	RE	
KTongLogic_GameSvr_Apply	CheckRight	214	RE	
KTongLogic_GameSvr_Apply	Workshop_Learn	213	RE	
KTongLogic_GameSvr_Apply	Tong_CreatMap	207	RE	
KTongLogic_GameSvr_Apply	Tong_Degrade	197	RE	
KTongLogic_GameSvr_Apply	Tong_ChangeCamp	193	RE	
KTongLogic_GameSvr_Apply	Tong_BuildFund2WarFund	179	RE	
KTongLogic_GameSvr_Apply	Tong_MoneyFund2BuildFund	179	RE	
KTongLogic_GameSvr_Apply	Tong_Maintain	158	RE	
KTongLogic_GameSvr_Apply	Tong_WeeklyMaintain	158	RE	
KTongLogic_GameSvr_Apply	Member_Contribution2StoreOffer	145	RE	
KTongLogic_GameSvr_Apply	Member_Money2BuildFund	141	RE	
KTongLogic_GameSvr_Apply	Tong_DeleteMap	135	RE	
KTongLogic_GameSvr_Apply	Tong_ClaimWar	122	RE	
KTongLogic_GameSvr_Apply	Do_Tong_ClaimWar	100	RE	
KTongLogic_GameSvr_Apply	Workshop_Use	73	RE	
KTongLogic_GameSvr_Apply	Member_AddOffer	71	RE	
KTongLogic_GameSvr_Apply	Member_ChangeFeature	71	RE	
KTongLogic_GameSvr_Apply	~KTongLogic_GameSvr_Apply	32	RE	
KTongLogic_GameSvr_Apply	GetScriptSuffix	10	RE	
KTongLogic_GameSvr_Apply	Member_SetOffer	7	RE	
KGlobalValue	LoadForSysSetting	5627	RE	
KGlobalValue	LoadForLogSetting	1272	RE	
KGlobalValue	GetNpcPermitDialogInfo	380	RE	
KGlobalValue	ParseItemOption	212	RE	
KGlobalValue	GetModuleState	151	RE	
KGlobalValue	CurrentDateTime	123	RE	
KGlobalValue	LoadSetting	116	RE	
KGlobalValue	IsInItemOptions	60	RE	
KGlobalValue	LoadForForbitItem	16	RE	
KClientProcess	ProcessPlayerTongMsg	3277	RE	
KClientProcess	ProcessMessage	1368	RE	
KClientProcess	ProcessRelayMsg	960	RE	
KClientProcess	LocalChannelChat	599	RE	
KClientProcess	SendGameDataToClient	555	RE	
KClientProcess	CheckMsgInterval	465	RE	
KClientProcess	ProcessPingReply	229	RE	
KClientProcess	GetLocalChannel	74	RE	
KClientProcess	ProcessLoginProtocol	67	RE	
KClientProcess	ProcessSyncReplyProtocol	66	RE	
KClientProcess	KClientProcess	54	RE	
KClientProcess	UnInitialize	22	RE	
KClientProcess	Initialize	20	RE	
KClientProcess	~KClientProcess	10	RE	
KSkillList	AddSkillExp	1503	RE	
KSkillList	IncreaseCurrentLevel	1273	RE	
KSkillList	UpdateAdditionData	607	RE	
KSkillList	IncreaseLevel	604	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	Add	562	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	AddTemporary	377	RE	
KSkillList	KSkillList	310	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	ActivePassivitySkill_OnLevelUp_TransLife	251	RE	
KSkillList	GetIndexSkillExpPercent	211	RE	
KSkillList	ClearSkillLevel	178	RE	
KSkillList	GetSkillCountInfact	167	RE	
KSkillList	GetUsedSkillPoint	154	RE	
KSkillList	GetNextSkill	149	RE	
KSkillList	CanCast	133	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	GetCurrentLevel	127	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	Remove	126	RE	
KSkillList	SetSkillMaxLevel	94	RE	
KSkillList	UpdateDBSkillList	88	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	CheckCDBySkillId	86	RE	
KSkillList	SetNextCastTime	80	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	~KSkillList	80	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	SetNpcSkill	71	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	GetLevel	69	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	GetLastCastDelay	64	RE	
KSkillList	GetNextCastTime	64	RE	
KSkillList	IsForbitUse	55	RE	
KSkillList	FindSame	52	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	ForbitUseAllSkill	43	RE	
KSkillList	GetAllSkillCurInc	43	RE	
KSkillList	FindFree	40	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	GetCount	37	PORT	Sources/Core/Src/KSkillList.cpp
KSkillList	CheckCD	20	RE	
KTongProcess	ProcessMessage	7155	RE	
KTongProcess	InitCoreAfterRelayData	137	RE	
KTongProcess	LargePackProcess	110	RE	
KTongProcess	KTongProcess	94	RE	
KTongProcess	GetPlayerIndex	81	RE	
KTongProcess	TranslateMessage	59	RE	
KTongProcess	UnInitialize	28	RE	
KTongProcess	Initialize	26	RE	
KTongProcess	~KTongProcess	26	RE	
KItem	ModifyBrokenFlag	587	RE	
KItem	GetPlatinaMagicAttributes	509	RE	
KItem	Clear	502	RE	
KItem	GetGmCommand	461	RE	
KItem	KItem	460	PORT	Sources/Core/Src/KItem.cpp
KItem	Script_GetRepairPrice	394	RE	
KItem	IsSameForStackWith	329	RE	
KItem	SetExtSuiteAttrib	302	RE	
KItem	GetPtMagicAttrExValue	262	RE	
KItem	RemoveMagicAttribFromNPC	240	PORT	Sources/Core/Src/KItem.cpp
KItem	Restore2NormalEquip	227	RE	
KItem	SetAttribute_MA	225	RE	
KItem	MakeMagicAttrib	216	RE	
KItem	SetAttribute_Base	209	RE	
KItem	ActivateExtMagicAttrib	198	RE	
KItem	GetRepairPrice	183	PORT	Sources/Core/Src/KItem.cpp
KItem	SetAttrib_MA	175	PORT	Sources/Core/Src/KItem.cpp
KItem	ApplyMagicAttribToNPC	152	PORT	Sources/Core/Src/KItem.cpp
KItem	SetAttribute_MA_Scale	146	RE	
KItem	RemoveHiddenMagicAttribFromNPC	128	PORT	Sources/Core/Src/KItem.cpp
KItem	Remove	127	PORT	Sources/Core/Src/KItem.cpp
KItem	Abrade	113	PORT	Sources/Core/Src/KItem.cpp
KItem	SetAttribute_Common	110	RE	
KItem	RemoveBaseAttribFromNPC	108	RE	
KItem	GetDurRepairPrice	93	RE	
KItem	Trans2BrokenEquip	92	RE	
KItem	SetAttrib_CBR	87	PORT	Sources/Core/Src/KItem.cpp
KItem	AbradePercent	85	RE	
KItem	SetBaseAttrib	85	PORT	Sources/Core/Src/KItem.cpp
KItem	SetRequireAttrib	85	PORT	Sources/Core/Src/KItem.cpp
KItem	SetAttrib_Base	84	PORT	Sources/Core/Src/KItem.cpp
KItem	CanBeRepaired	78	PORT	Sources/Core/Src/KItem.cpp
KItem	ApplyBaseAttribToNPC	75	RE	
KItem	ApplyHiddenMagicAttribToNPC	67	PORT	Sources/Core/Src/KItem.cpp
KItem	GetPrice	66	RE	
KItem	ApplyBaseAndMagicAttribToNPC	62	RE	
KItem	RemoveBaseAndMagicAttribFromNPC	62	RE	
KItem	SetAttribute_Req	60	RE	
KItem	GetOrgMaxDurability	50	RE	
KItem	GetTotalMagicLevel	44	PORT	Sources/Core/Src/KItem.cpp
KItem	SetAttrib_Req	44	PORT	Sources/Core/Src/KItem.cpp
KItem	GetRequirement	28	PORT	Sources/Core/Src/KItem.cpp
KItem	GetDescription	10	RE	
KItem	GetItemValue	10	RE	
KItem	~KItem	10	PORT	Sources/Core/Src/KItem.cpp
KItem	SetMagicAttrib	9	PORT	Sources/Core/Src/KItem.cpp
KItem	ForBitForDupedItem	7	RE	
KItem	IsDupedItem	7	RE	
KItemSet	Init	3855	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	Add_Impl	1425	RE	
KItemSet	KItemSet	624	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	Add	582	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	~KItemSet	368	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	Remove	175	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	BackItemInfo	88	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	SearchID	85	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	GetAbradeRange	83	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	CheckTradeLogFilter	71	RE	
KItemSet	CanLogThisItem	47	RE	
KItemSet	FindFree	36	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	SetID	34	PORT	Sources/Core/Src/KItemSet.cpp
KItemSet	GetItemCount	24	RE	
KObjSet	ServerLoadRegionObj	1449	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	Add	1304	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	AddData	1183	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	~KObjSet	938	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	KObjSet	812	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	GetReplaceName	291	RE	
KObjSet	MakeObjItemInfo	229	RE	
KObjSet	AddMoneyObj	204	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	GetMoneyDataId	153	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	Init	152	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	FindName	133	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	FindID	117	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	GetDataIDKind	104	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	LoadReplaceName	93	RE	
KObjSet	Remove	76	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	SyncAdd	72	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	SetObjItem	71	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	CheckClientKind	55	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	FindFree	36	PORT	Sources/Core/Src/KObjSet.cpp
KObjSet	GetID	17	PORT	Sources/Core/Src/KObjSet.cpp
KPlayerChat	ServerSendChat	3111	RE	
KPlayerChat	MakeBrother	420	PORT	Sources/Core/Src/KPlayerChat.cpp
KPlayerChat	AddFriendData	387	RE	
KPlayerChat	SendSystemInfo	349	PORT	Sources/Core/Src/KItemList.cpp
KPlayerChat	SyncFriendData	326	RE	
KPlayerChat	SendInfoToGM	277	PORT	Sources/Core/Src/KPlayerChat.cpp
KPlayerChat	SendInfoToIP	276	PORT	Sources/Core/Src/KPlayerChat.cpp
KPlayerChat	SendGlobalSystemInfo	252	PORT	Sources/Core/Src/KPlayerChat.cpp
KPlayerChat	MakeEnemy	215	PORT	Sources/Core/Src/KNpc.cpp
KPlayerChat	MakeMate	213	PORT	Sources/Core/Src/KPlayerChat.cpp
KPlayerChat	NpcChat	196	RE	
KPlayerChat	DeleteFriend	156	RE	
KPlayerChat	DismissMate	150	RE	
KPlayerChat	CheckExist	144	RE	
KPlayerChat	Release	128	PORT	Sources/Core/Src/KPlayerChat.cpp
KPlayerChat	RedeleteFriend	125	RE	
KPlayerChat	ResendOneFriendData	125	RE	
KPlayerChat	DeleteFriendData	109	RE	
KPlayerChat	GetMsgOffLine	92	RE	
KPlayerChat	OffLine	87	RE	
KPlayerChat	GetName	76	RE	
KPlayerChat	GetTeamNo	56	RE	
KPlayerChat	GetFriendNode	53	RE	
KPlayerChat	StartSendFriendData	46	RE	
KPlayerChat	CheckTalkChannel	33	RE	
KPlayerChat	SetTakeChannel	31	RE	
KPlayerChat	DataBaseAddOne	18	RE	
KPlayerChat	TimerAdd	12	RE	
CRoleNameChangeHistory	AddItem	3029	RE	
CRoleNameChangeHistory	Initialize	2708	RE	
CRoleNameChangeHistory	DelItem	524	RE	
CRoleNameChangeHistory	UnInitialize	362	RE	
CRoleNameChangeHistory	SendRequest	229	RE	
CRoleNameChangeHistory	CRoleNameChangeHistory	198	RE	
CRoleNameChangeHistory	SendFinish	152	RE	
KCurrencyManager	NotifyRoleStatChanged_League	2331	RE	
KCurrencyManager	KCurrencyManager	1134	RE	
KCurrencyManager	InitStatisticsFile	813	RE	
KCurrencyManager	UpdateStatisticsData	662	RE	
KCurrencyManager	ReportCurrencyStatChanged	595	RE	
KCurrencyManager	CheckRoleRecentCurrency	352	RE	
KCurrencyManager	GenerateCurrencyChangeKeyword	309	RE	
KCurrencyManager	InitColumns	267	RE	
KCurrencyManager	WriteLog	192	RE	
KCurrencyManager	ReportRecentRoleStatInfo_League	167	RE	
KCurrencyManager	Init	136	RE	
KCurrencyManager	NotifyRoleStatSaved_League	130	RE	
KCurrencyManager	IsRoleStatChangedUnSave_League	43	RE	
KCurrencyManager	ClearStatisticsValues	35	RE	
KIniFile	SetKeyValue	694	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	SavePack	430	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	LoadPack	369	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	Save	299	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	EraseKey	284	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	CreateIniLink	276	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetNextKey	270	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	Load	256	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetKeyValue	255	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	EraseSection	254	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetNextSection	231	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetRect	204	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetInteger2	203	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	IsSectionExist	188	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetStruct	178	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	ReleaseIniLink	170	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetFloat2	162	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	KIniFile	140	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	WriteStruct	134	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetInteger	129	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	~KIniFile	128	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetFloat4	116	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetSectionCount	115	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetFloat3	109	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetFloat	107	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	ReadLine	100	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	TrimString	100	RE	
KIniFile	GetString	93	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	WriteFloat2	75	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	WriteInteger2	75	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	String2Id	72	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	WriteFloat	68	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	WriteInteger	68	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	GetBool	66	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	SplitKeyValue	49	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	IsKeyChar	41	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	Clear	9	PORT	Sources/Engine/Src/KIniFile.cpp
KIniFile	WriteString	9	PORT	Sources/Engine/Src/KIniFile.cpp
KCityWarDataGS	ProcessRelaySyncData_CitySummary	2101	RE	
KCityWarDataGS	AddArenaResult	1597	RE	
KCityWarDataGS	UpdateTongInfo	578	RE	
KCityWarDataGS	~KCityWarDataGS	392	RE	
KCityWarDataGS	SetTaxRates	264	RE	
KCityWarDataGS	GetTongInfo	210	RE	
KCityWarDataGS	GetPlayerPriceRate	179	RE	
KCityWarDataGS	SignUpATong	166	RE	
KCityWarDataGS	IsOwnerTongMember	164	RE	
KCityWarDataGS	GetCityTaxRate	159	RE	
KCityWarDataGS	ColletCityTax	121	RE	
KCityWarDataGS	Init	101	RE	
KCityWarDataGS	MarkViceroy	88	RE	
KCityWarDataGS	AppointChallenger	84	RE	
KCityWarDataGS	AppointViceroy	84	RE	
KCityWarDataGS	EndCityWar	79	RE	
KCityWarDataGS	ProcessRelaySyncData_WarPeriod	78	RE	
KSOServer	Initialize	2045	RE	
KSOServer	KSOServer	1076	RE	
KSOServer	UnInitialize	446	RE	
KSOServer	~KSOServer	420	RE	
KSOServer	Breathe	313	RE	
KSOServer	CreateServer	265	RE	
KSOServer	Loop	187	RE	
KSOServer	GetLocalIpAddress	160	RE	
KSOServer	LoadConnection	159	RE	
KSOServer	SendDataToServer	144	RE	
KSOServer	ProcessPlayerMessages	116	RE	
KSOServer	MessageLoop	112	RE	
KSOServer	CreateClient	103	RE	
KSOServer	EventNotify	84	RE	
KSOServer	CreateClientConnections	79	RE	
KSOServer	ProcessClientMessages	68	RE	
KSOServer	ServerEventNotify	68	RE	
KSOServer	CloseClientConnections	58	RE	
KSOServer	GetClientInfo	41	RE	
KSOServer	ShutdownClient	36	RE	
KSOServer	Run	34	RE	
KSOServer	CreateCore	27	RE	
KSOServer	SendDataToClient	23	RE	
KSOServer	Exit	18	RE	
KSOServer	RecvGoddessMessage	18	RE	
KSOServer	Lock	16	RE	
KSOServer	UnLock	16	RE	
KSOServer	GetInternetIp	14	RE	
KSOServer	GetIntranetIp	14	RE	
KSOServer	GetPort	14	RE	
KSOServer	GetBishopClientIp	13	RE	
KSubWorldSet	GetWorldIDFromName	965	RE	
KSubWorldSet	Load	691	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	MainLoop	633	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	LoadTemplateMap	600	RE	
KSubWorldSet	LoadDynMap	589	RE	
KSubWorldSet	ExportNpcData	368	RE	
KSubWorldSet	GetWorldNameFromID	365	RE	
KSubWorldSet	LoadSingleMap	355	RE	
KSubWorldSet	KSubWorldSet	320	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	SendMessage	190	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	GetRevivalPosFromId	167	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	ExportNpcDataWriteFile	141	RE	
KSubWorldSet	DeleteDynMap	140	RE	
KSubWorldSet	Close	84	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	NotifyMapIndex	81	RE	
KSubWorldSet	MessageLoop	73	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	SearchWorld	71	PORT	Sources/Core/Src/KSubWorldSet.cpp
KSubWorldSet	IsHaveFreeMap	56	RE	
KSubWorldSet	ExportMapName	45	RE	
KSkillManager	Init	1887	PORT	Sources/Core/Src/KSkillManager.cpp
KSkillManager	~KSkillManager	1044	PORT	Sources/Core/Src/KSkillManager.cpp
KSkillManager	GetPlatinaSkill	860	RE	
KSkillManager	LoadPlatinaMagicRates	722	RE	
KSkillManager	InstanceSkill	418	PORT	Sources/Core/Src/KSkillManager.cpp
KSkillManager	LoadPlatinaMagicAttributes	384	RE	
KSkillManager	KSkillManager	318	PORT	Sources/Core/Src/KSkillManager.cpp
KSkillManager	FindPlatinaMagicRate	124	RE	
KSkillManager	GetPlatinaMagicAttribute	55	RE	
KLotteryManager	Init	3254	RE	
KLotteryManager	KLotteryManager	1432	RE	
KLotteryManager	~KLotteryManager	689	RE	
KLotteryManager	FindLottery	169	RE	
KLotteryManager	Create_Lottery_RandID	64	RE	
KLuaScriptSet	LoadScriptInDirectory	689	RE	
KLuaScriptSet	LoadScriptToSortList	582	RE	
KLuaScriptSet	~KLuaScriptSet	464	PORT	Sources/Engine/Src/KLuaScriptSet.cpp
KLuaScriptSet	KLuaScriptSet	422	PORT	Sources/Engine/Src/KLuaScriptSet.cpp
KLuaScriptSet	ReloadScript	418	RE	
KLuaScriptSet	ReLoadScript	371	RE	
KLuaScriptSet	Reset	297	RE	
KLuaScriptSet	ReLoadAllScript	244	RE	
KLuaScriptSet	DelBreakPoint	237	RE	
KLuaScriptSet	SetBreakPoint	237	RE	
KLuaScriptSet	_ReloadScript	201	RE	
KLuaScriptSet	LoadScriptByAbsPath	185	RE	
KLuaScriptSet	LoadScriptInPath	176	RE	
KLuaScriptSet	SetGlobalStr	144	RE	
KLuaScriptSet	SetGlobalInt	140	RE	
KLuaScriptSet	RemoveScript	132	RE	
KLuaScriptSet	RegisterFunctions	116	RE	
KLuaScriptSet	EnableGarbageCollection	102	RE	
KLuaScriptSet	GetScript	97	RE	
KLuaScriptSet	FindAFile	86	RE	
KLuaScriptSet	FindScript	83	RE	
KLuaScriptSet	ForceGarbageCollection	62	RE	
KLuaScriptSet	GenID	56	RE	
KLuaScriptSet	CreateScript	29	PORT	Sources/Engine/Src/KLuaScriptSet.cpp
KLuaScriptSet	GetTmpScript	14	RE	
KLuaScriptSet	LoadScriptByRelPath	9	RE	
CChatRoom	~CChatRoom	904	RE	
CChatRoom	EnterRoom	771	RE	
CChatRoom	CChatRoom	488	RE	
CChatRoom	Prevent	422	RE	
CChatRoom	LoadBlackList	409	RE	
CChatRoom	KickOut	309	RE	
CChatRoom	LeaveRoom	274	RE	
CChatRoom	UnPrevent	274	RE	
CChatRoom	CanEnterRoom	234	RE	
CChatRoom	Talk	199	RE	
CChatRoom	IsInRoom	162	RE	
CChatRoom	GetMembers	147	RE	
CChatRoom	GetBlackList	131	RE	
CChatRoom	ChangePassword	90	RE	
CChatRoom	DelLifeTime	61	RE	
CChatRoom	AddLifeTime	48	RE	
CChatRoom	SetAdmin	46	RE	
CChatRoom	SetPassword	46	RE	
CChatRoom	ChangeLifeTime	45	RE	
CChatRoom	Breathe	40	RE	
CChatRoom	CheckPassword	37	RE	
CChatRoom	IsAdmin	37	RE	
CChatRoom	Destroy	30	RE	
CChatRoom	Save	30	RE	
CChatRoom	Create	29	RE	
CChatRoom	IsPasswordEmpty	22	RE	
CChatRoom	IsTimeOut	19	RE	
CChatRoom	SetEvent	14	RE	
CChatRoom	SetLifeTime	14	RE	
CChatRoom	SetMaxBlackListCount	14	RE	
CChatRoom	SetMaxClientCount	14	RE	
CChatRoom	GetAdmin	11	RE	
CChatRoom	GetLifeTime	11	RE	
CChatRoom	GetMemberCount	11	RE	
CChatRoom	GetPassword	11	RE	
CChatRoom	GetType	10	RE	
KNewProtocolProcess	KNewProtocolProcess	2776	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	P_ProcessGMFindPlayer	473	PORT	Sources/Core/Src/KGMProcess.cpp
KNewProtocolProcess	P_ProcessKillerWiseMan	444	RE	
KNewProtocolProcess	ExecuteRelayScript	185	RE	
KNewProtocolProcess	P_ProcessKillerCreateTask	182	RE	
KNewProtocolProcess	~KNewProtocolProcess	166	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	ProcessNetMsg	152	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	BroadcastGlobal	123	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	P_ProcessChatExtend	103	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	SendRelayData	101	RE	
KNewProtocolProcess	P_ProcessPlayerCommExtend	97	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	SendBuffer	93	RE	
KNewProtocolProcess	BroadcastLocalServer	89	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	ExecuteLocalServer	60	PORT	Sources/Core/Src/KGMProcess.cpp
KNewProtocolProcess	P_ProcessGMExecute	44	PORT	Sources/Core/Src/KGMProcess.cpp
KNewProtocolProcess	PushMsgInChat	34	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	PushMsgInGateWay	34	RE	
KNewProtocolProcess	PushMsgInTong	34	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	PushMsgInTransfer	34	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	SendNetMsgToChat	34	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	SendNetMsgToGateWay	34	RE	
KNewProtocolProcess	SendNetMsgToTong	34	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KNewProtocolProcess	SendNetMsgToTransfer	34	PORT	Sources/Core/Src/KNewProtocolProcess.cpp
KCityWarDataCore	LoadIniFile	2341	RE	
KCityWarDataCore	AddArenaResult	1171	RE	
KCityWarDataCore	KCityWarDataCore	1154	RE	
KCityWarDataCore	~KCityWarDataCore	423	RE	
KCityWarDataCore	GetChallengerTongName	230	RE	
KTeam	BuildATeam	1493	RE	
KTeam	DeleteMember	841	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	QuitTeam	526	RE	
KTeam	SetTeamOpen	452	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	AutoChangeCaption	394	RE	
KTeam	AutoFindNewCaption	313	RE	
KTeam	SetTeamClose	304	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	GetAroundTeammateNum	210	RE	
KTeam	AddMember	103	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	CheckAddCondition	89	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	FindMemberID	82	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	Release	64	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	CheckFull	57	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	FindMember	53	RE	
KTeam	CheckIn	49	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	CalcCaptainPower	46	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	FindMemberPos	44	RE	
KTeam	InTeam	41	RE	
KTeam	CreateTeam	35	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	FindFree	31	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	KTeam	18	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	SetIndex	13	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	IsOpen	11	PORT	Sources/Core/Src/KPlayerTeam.cpp
KTeam	ReCalcResistEffect	5	RE	
KTabFileCtrl	Load	896	PORT	Sources/Engine/Src/KTabFileCtrl.cpp
KTabFileCtrl	SetValue	704	PORT	Sources/Engine/Src/KTabFileCtrl.cpp
KTabFileCtrl	GetString	412	PORT	Sources/Engine/Src/KTabFileCtrl.cpp
